success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,view_history,response_type,key_press,avg_frame_time,center_x,center_y,image,word,target,valence,matchness,correct_response,correct,exp_condition,result
,,,,,html-keyboard-response,130,538238,0.0-6.2-0.2-1.57,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,131,540299,0.0-6.2-0.2-0.58,898,,f,,,,,,,,,,,,,key,f,16.64278689,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,TRUE,Practice,
,,,,,html-keyboard-response,132,540603,0.0-6.2-0.2-1.58,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,133,542550,0.0-6.2-0.2-0.59,793,,f,,,,,,,,,,,,,key,f,16.64375652,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,TRUE,Practice,
,,,,,html-keyboard-response,134,542866,0.0-6.2-0.2-1.59,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,135,544939,0.0-6.2-0.2-0.60,922,,j,,,,,,,,,,,,,key,j,16.64672358,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Word,朋友,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,136,545247,0.0-6.2-0.2-1.60,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,137,547377,0.0-6.2-0.2-0.61,977,,j,,,,,,,,,,,,,key,j,16.65065354,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Image,自我,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,138,547680,0.0-6.2-0.2-1.61,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,139,549805,0.0-6.2-0.2-0.62,973,,j,,,,,,,,,,,,,key,j,16.64607143,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Word,朋友,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,140,550116,0.0-6.2-0.2-1.62,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,141,552168,0.0-6.2-0.2-0.63,899,,j,,,,,,,,,,,,,key,j,16.65071311,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Word,自我,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,142,552478,0.0-6.2-0.2-1.63,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,143,554631,0.0-6.2-0.2-0.64,991,,j,,,,,,,,,,,,,key,j,16.64960938,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Image,朋友,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,144,554946,0.0-6.2-0.2-1.64,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,145,556815,0.0-6.2-0.2-0.65,705,,j,,,,,,,,,,,,,key,j,16.65052252,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Image,他人,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,146,557130,0.0-6.2-0.2-1.65,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,147,559333,0.0-6.2-0.2-0.66,1051,,f,,,,,,,,,,,,,key,f,16.65115267,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,TRUE,Practice,
,,,,,html-keyboard-response,148,559636,0.0-6.2-0.2-1.66,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,149,561481,0.0-6.2-0.2-0.67,682,,f,,,,,,,,,,,,,key,f,16.65061468,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,TRUE,Practice,
,,,,,html-keyboard-response,150,561787,0.0-6.2-0.2-1.67,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,151,563559,0.0-6.2-0.2-0.68,619,,j,,,,,,,,,,,,,key,j,16.65013333,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Word,他人,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,152,563872,0.0-6.2-0.2-1.68,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,153,565839,0.0-6.2-0.2-0.69,807,,j,,,,,,,,,,,,,key,j,16.65092308,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Image,自我,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,154,566147,0.0-6.2-0.2-1.69,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,155,567901,0.0-6.2-0.2-0.70,600,,j,,,,,,,,,,,,,key,j,16.65082692,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,FALSE,Practice,
,,,,,html-keyboard-response,156,568215,0.0-6.2-0.2-1.70,null,<span style='color:red; font-size: 70px;'>错误! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,psychophysics,157,570439,0.0-6.2-0.2-0.71,1064,,j,,,,,,,,,,,,,key,j,16.65090152,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Word,他人,Mismatch,j,TRUE,Practice,
,,,,,html-keyboard-response,158,570756,0.0-6.2-0.2-1.71,null,<span style='color:GreenYellow; font-size: 70px;'>正确! </span>,null,,,,,,,,,,,,,,,,,,,,,,,,,feedback,
,,,,,html-keyboard-response,159,575481,0.0-7.0,4723,<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了92% 的试次。</p><p class='context'>您的平均反应时为829毫秒。</p><p class='context'>恭喜您完成练习。按任意键进入正式实验。</p><p class='footer' style='font-size: 35px; line-height:40px;'>请在进入正式实验实验之前将您的<span style='color: lightgreen;'>食指</span>放在电脑键盘的相应键位上进行按键。</p>, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,psychophysics,160,577509,0.0-8.0-0.0-0.0,870,,j,,,,,,,,,,,,,key,j,16.6509,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Image,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,161,579930,0.0-8.0-0.0-0.1,1262,,f,,,,,,,,,,,,,key,f,17.37407246,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,162,582017,0.0-8.0-0.0-0.2,934,,j,,,,,,,,,,,,,key,j,16.6499187,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Word,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,163,584049,0.0-8.0-0.0-0.3,873,,f,,,,,,,,,,,,,key,f,16.65054167,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,164,585963,0.0-8.0-0.0-0.4,754,,j,,,,,,,,,,,,,key,j,16.65135398,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Image,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,165,587886,0.0-8.0-0.0-0.5,763,,j,,,,,,,,,,,,,key,j,18.60943137,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Word,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,166,589692,0.0-8.0-0.0-0.6,647,,f,,,,,,,,,,,,,key,f,16.65021296,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,167,591642,0.0-8.0-0.0-0.7,794,,j,,,,,,,,,,,,,key,j,16.65131897,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Word,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,168,593799,0.0-8.0-0.0-0.8,993,,f,,,,,,,,,,,,,key,f,16.65032031,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Image,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,169,595532,0.0-8.0-0.0-0.9,579,,j,,,,,,,,,,,,,key,j,17.1499,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Word,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,170,597475,0.0-8.0-0.0-0.10,789,,j,,,,,,,,,,,,,key,j,16.79657018,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Word,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,171,599344,0.0-8.0-0.0-0.11,716,,j,,,,,,,,,,,,,key,j,16.95584404,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,FALSE,Formal,
,,,,,psychophysics,172,601437,0.0-8.0-0.0-0.12,939,,f,,,,,,,,,,,,,key,f,16.6498871,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Image,朋友,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,173,603341,0.0-8.0-0.0-0.13,749,,j,,,,,,,,,,,,,key,j,16.65046903,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Image,自我,Match,f,FALSE,Formal,
,,,,,psychophysics,174,605405,0.0-8.0-0.0-0.14,906,,j,,,,,,,,,,,,,key,j,16.6497459,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Word,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,175,607232,0.0-8.0-0.0-0.15,675,,f,,,,,,,,,,,,,key,f,16.65047222,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,176,609126,0.0-8.0-0.0-0.16,739,,j,,,,,,,,,,,,,key,j,16.65011504,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Image,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,177,611030,0.0-8.0-0.0-0.17,747,,j,,,,,,,,,,,,,key,j,16.65038053,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Image,他人,Match,f,FALSE,Formal,
,,,,,psychophysics,178,613082,0.0-8.0-0.0-0.18,896,,j,,,,,,,,,,,,,key,j,16.65052459,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Image,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,179,614891,0.0-8.0-0.0-0.19,657,,j,,,,,,,,,,,,,key,j,16.65051402,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,FALSE,Formal,
,,,,,psychophysics,180,617005,0.0-8.0-0.0-0.20,960,,j,,,,,,,,,,,,,key,j,16.65062698,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Image,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,181,618667,0.0-8.0-0.0-0.21,506,,f,,,,,,,,,,,,,key,f,16.6505,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,182,620378,0.0-8.0-0.0-0.22,555,,j,,,,,,,,,,,,,key,j,16.65008911,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Image,他人,Match,f,FALSE,Formal,
,,,,,psychophysics,183,622231,0.0-8.0-0.0-0.23,686,,f,,,,,,,,,,,,,key,f,16.65033636,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,184,624581,0.0-8.0-0.0-0.24,1191,,f,,,,,,,,,,,,,key,f,16.65067143,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Image,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,185,626496,0.0-8.0-0.0-0.25,756,,f,,,,,,,,,,,,,key,f,16.6512193,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Image,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,186,628338,0.0-8.0-0.0-0.26,686,,j,,,,,,,,,,,,,key,j,16.65052294,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Word,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,187,630309,0.0-8.0-0.0-0.27,809,,f,,,,,,,,,,,,,key,f,16.6502735,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,188,632254,0.0-8.0-0.0-0.28,785,,f,,,,,,,,,,,,,key,f,16.65040517,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,189,634023,0.0-8.0-0.0-0.29,605,,j,,,,,,,,,,,,,key,j,16.65018095,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Word,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,190,635809,0.0-8.0-0.0-0.30,629,,j,,,,,,,,,,,,,key,j,16.65029245,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Word,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,191,637714,0.0-8.0-0.0-0.31,754,,j,,,,,,,,,,,,,key,j,16.65049558,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Image,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,192,639815,0.0-8.0-0.0-0.32,934,,j,,,,,,,,,,,,,key,j,16.6503629,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Word,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,193,642178,0.0-8.0-0.0-0.33,1205,,f,,,,,,,,,,,,,key,f,16.65015603,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,194,643875,0.0-8.0-0.0-0.34,537,,f,,,,,,,,,,,,,key,f,16.65051485,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,195,645531,0.0-8.0-0.0-0.35,498,,f,,,,,,,,,,,,,key,f,16.65010204,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,196,647372,0.0-8.0-0.0-0.36,683,,j,,,,,,,,,,,,,key,j,16.65010092,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Word,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,197,649213,0.0-8.0-0.0-0.37,684,,f,,,,,,,,,,,,,key,f,16.65011009,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Image,朋友,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,198,651084,0.0-8.0-0.0-0.38,714,,j,,,,,,,,,,,,,key,j,16.65045045,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Image,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,199,653204,0.0-8.0-0.0-0.39,957,,j,,,,,,,,,,,,,key,j,16.65060317,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Image,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,200,655248,0.0-8.0-0.0-0.40,891,,f,,,,,,,,,,,,,key,f,16.65031967,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,201,657231,0.0-8.0-0.0-0.41,818,,j,,,,,,,,,,,,,key,j,16.65029661,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Image,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,202,659231,0.0-8.0-0.0-0.42,848,,f,,,,,,,,,,,,,key,f,16.93507692,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Image,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,203,660977,0.0-8.0-0.0-0.43,589,,f,,,,,,,,,,,,,key,f,16.65048077,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Word,自我,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,204,662732,0.0-8.0-0.0-0.44,597,,j,,,,,,,,,,,,,key,j,16.64994231,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,FALSE,Formal,
,,,,,psychophysics,205,664618,0.0-8.0-0.0-0.45,734,,f,,,,,,,,,,,,,key,f,16.65060714,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Image,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,206,666436,0.0-8.0-0.0-0.46,664,,f,,,,,,,,,,,,,key,f,16.65035185,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,207,668357,0.0-8.0-0.0-0.47,759,,j,,,,,,,,,,,,,key,j,16.65050877,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Image,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,208,670363,0.0-8.0-0.0-0.48,849,,f,,,,,,,,,,,,,key,f,16.65070588,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,209,672522,0.0-8.0-0.0-0.49,997,,j,,,,,,,,,,,,,key,j,16.65102344,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Word,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,210,674279,0.0-8.0-0.0-0.50,605,,f,,,,,,,,,,,,,key,f,16.64986667,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Image,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,211,676113,0.0-8.0-0.0-0.51,671,,f,,,,,,,,,,,,,key,f,16.65072477,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,212,677899,0.0-8.0-0.0-0.52,632,,j,,,,,,,,,,,,,key,j,16.65120755,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Image,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,213,679931,0.0-8.0-0.0-0.53,878,,f,,,,,,,,,,,,,key,f,16.65056198,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Word,朋友,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,214,681902,0.0-8.0-0.0-0.54,819,,f,,,,,,,,,,,,,key,f,16.65061017,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Word,他人,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,215,684040,0.0-8.0-0.0-0.55,970,,j,,,,,,,,,,,,,key,j,16.65047244,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Image,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,216,685948,0.0-8.0-0.0-0.56,755,,j,,,,,,,,,,,,,key,j,16.65037168,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Word,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,217,687886,0.0-8.0-0.0-0.57,777,,j,,,,,,,,,,,,,key,j,16.65065217,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Image,他人,Match,f,FALSE,Formal,
,,,,,psychophysics,218,689503,0.0-8.0-0.0-0.58,459,,f,,,,,,,,,,,,,key,f,16.65010417,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,219,691289,0.0-8.0-0.0-0.59,627,,j,,,,,,,,,,,,,key,j,16.65016981,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Word,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,220,693259,0.0-8.0-0.0-0.60,818,,j,,,,,,,,,,,,,key,j,16.6505641,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Word,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,221,695237,0.0-8.0-0.0-0.61,816,,f,,,,,,,,,,,,,key,f,16.65058974,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Image,自我,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,222,697147,0.0-8.0-0.0-0.62,754,,j,,,,,,,,,,,,,key,j,16.65042478,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Image,他人,Match,f,FALSE,Formal,
,,,,,psychophysics,223,699305,0.0-8.0-0.0-0.63,1006,,f,,,,,,,,,,,,,key,f,16.65034109,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,224,701167,0.0-8.0-0.0-0.64,709,,j,,,,,,,,,,,,,key,j,16.65050909,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Image,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,225,703200,0.0-8.0-0.0-0.65,870,,f,,,,,,,,,,,,,key,f,16.65049587,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Image,自我,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,226,705642,0.0-8.0-0.0-0.66,1284,,j,,,,,,,,,,,,,key,j,16.65028276,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,FALSE,Formal,
,,,,,psychophysics,227,707950,0.0-8.0-0.0-0.67,1153,,f,,,,,,,,,,,,,key,f,16.64994161,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,228,709748,0.0-8.0-0.0-0.68,638,,f,,,,,,,,,,,,,key,f,16.65045794,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,229,711562,0.0-8.0-0.0-0.69,659,,f,,,,,,,,,,,,,key,f,16.65066667,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,230,713391,0.0-8.0-0.0-0.70,673,,f,,,,,,,,,,,,,key,f,16.65053211,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Image,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,231,715634,0.0-8.0-0.0-0.71,1084,,j,,,,,,,,,,,,,key,j,16.65047368,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Image,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,232,717568,0.0-8.0-0.0-0.72,778,,j,,,,,,,,,,,,,key,j,16.65042105,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Word,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,233,719486,0.0-8.0-0.0-0.73,753,,f,,,,,,,,,,,,,key,f,16.79775221,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,234,722100,0.0-8.0-0.0-0.74,1452,,j,,,,,,,,,,,,,key,j,16.6503141,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,朋友,Image,他人,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,235,724088,0.0-8.0-0.0-0.75,828,,j,,,,,,,,,,,,,key,j,16.65045763,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Word,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,236,726523,0.0-8.0-0.0-0.76,1282,,f,,,,,,,,,,,,,key,f,16.65035862,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,237,728641,0.0-8.0-0.0-0.77,960,,j,,,,,,,,,,,,,key,j,16.65024603,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Image,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,238,730455,0.0-8.0-0.0-0.78,657,,j,,,,,,,,,,,,,key,j,16.65059259,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,他人,Word,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,239,732409,0.0-8.0-0.0-0.79,800,,f,,,,,,,,,,,,,key,f,16.64978261,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,240,734239,0.0-8.0-0.0-0.80,672,,j,,,,,,,,,,,,,key,j,16.64786239,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Word,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,241,736266,0.0-8.0-0.0-0.81,869,,j,,,,,,,,,,,,,key,j,16.6503719,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,自我,Image,朋友,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,242,738035,0.0-8.0-0.0-0.82,605,,f,,,,,,,,,,,,,key,f,16.65077143,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Word,他人,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,243,739768,0.0-8.0-0.0-0.83,573,,j,,,,,,,,,,,,,key,j,16.65075728,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,他人,Word,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,244,741835,0.0-8.0-0.0-0.84,904,,f,,,,,,,,,,,,,key,f,16.65020325,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Word,朋友,Match,f,TRUE,Formal,
,,,,,psychophysics,245,744114,0.0-8.0-0.0-0.85,1126,,f,,,,,,,,,,,,,key,f,16.65021324,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Image,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,246,745831,0.0-8.0-0.0-0.86,558,,f,,,,,,,,,,,,,key,f,16.65043137,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,他人,Word,他人,Match,f,TRUE,Formal,
,,,,,psychophysics,247,747559,0.0-8.0-0.0-0.87,572,,f,,,,,,,,,,,,,key,f,16.65051456,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,自我,Word,自我,Match,f,TRUE,Formal,
,,,,,psychophysics,248,749409,0.0-8.0-0.0-0.88,685,,j,,,,,,,,,,,,,key,j,16.65057273,650.9524105,361.9047783,3_Stimuli/C_ambi40.png,朋友,Image,自我,Mismatch,j,TRUE,Formal,
,,,,,psychophysics,249,751121,0.0-8.0-0.0-0.89,559,,f,,,,,,,,,,,,,key,f,16.65087255,650.9524105,361.9047783,3_Stimuli/T_ambi40.png,自我,Image,他人,Mismatch,j,FALSE,Formal,
,,,,,psychophysics,250,752958,0.0-8.0-0.0-0.90,676,,j,,,,,,,,,,,,,key,j,16.65014679,650.9524105,361.9047783,3_Stimuli/S_ambi40.png,朋友,Image,朋友,Match,f,FALSE,Formal,
